42000,1507,0040000025,"APR 30, 2001",SAS @ MIN,W,29,0,4,0.0,0,0,0.0,4,5,0.444,1,4,5,6,0,0,3,1,4,18,0
42000,1507,0040000019,"APR 28, 2001",SAS @ MIN,L,42,6,16,0.272,1,6,0.142,3,3,0.5,1,2,3,4,1,0,2,5,16,-12,0
42000,1507,0040000010,"APR 23, 2001",SAS vs. MIN,W,29,5,14,0.263,2,5,0.285,0,0,0.0,0,5,5,2,1,0,3,1,12,22,0
42000,1507,0040000002,"APR 21, 2001",SAS vs. MIN,W,36,4,13,0.235,2,4,0.333,2,4,0.333,0,2,2,2,0,0,5,1,12,4,0
42001,1507,0040100163,"APR 28, 2002",POR vs. LAL,L,27,3,12,0.25,1,2,0.5,5,6,0.833,2,1,3,3,1,0,2,1,12,-4,0
42001,1507,0040100162,"APR 25, 2002",POR @ LAL,L,25,2,4,0.5,0,1,0.0,6,6,1.0,1,1,2,3,1,0,2,0,10,-13,0
42001,1507,0040100161,"APR 21, 2002",POR @ LAL,L,24,8,14,0.571,1,3,0.333,5,6,0.833,0,2,2,1,0,0,2,0,22,4,0
42002,1507,0040200162,"APR 23, 2003",POR @ DAL,L,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1,0
42002,1507,0040200161,"APR 19, 2003",POR @ DAL,L,19,0,3,0.0,0,1,0.0,0,1,0.0,1,0,1,0,0,0,1,0,0,-7,0
42005,1507,0040500303,"MAY 27, 2006",MIA vs. DET,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-3,0
42005,1507,0040500301,"MAY 23, 2006",MIA @ DET,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,0
42005,1507,0040500212,"MAY 10, 2006",MIA vs. NJN,W,7,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,3,3,-2,0
42005,1507,0040500211,"MAY 08, 2006",MIA vs. NJN,L,16,0,3,0.0,0,2,0.0,7,8,0.875,0,5,5,1,0,0,1,4,7,7,0
42005,1507,0040500116,"MAY 04, 2006",MIA @ CHI,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,0
42005,1507,0040500115,"MAY 02, 2006",MIA vs. CHI,W,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-5,0
42005,1507,0040500114,"APR 30, 2006",MIA @ CHI,L,19,2,4,0.5,2,4,0.5,0,0,0.0,0,2,2,4,1,0,2,3,6,1,0
42005,1507,0040500113,"APR 27, 2006",MIA @ CHI,L,11,3,6,0.5,2,4,0.5,0,0,0.0,0,1,1,0,0,0,0,1,8,1,0
41992,944,0049200063,"MAY 29, 1993",NYK @ CHI,L,3,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,,0
41992,944,0049200021,"MAY 04, 1993",NYK @ IND,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,,0
41987,246,0048700020,"MAY 03, 1988",SAN vs. LAL,L,39,6,11,0.545,0,0,,1,3,0.333,1,7,8,0,0,2,4,2,13,,0
41987,246,0048700016,"MAY 01, 1988",SAN @ LAL,L,25,8,14,0.571,0,0,,2,2,1.0,2,3,5,2,0,2,2,6,18,,0
41987,246,0048700005,"APR 29, 1988",SAN @ LAL,L,31,3,11,0.273,0,0,,1,4,0.25,3,5,8,1,2,0,4,2,7,,0
41989,246,0048900025,"MAY 03, 1990",MIL vs. CHI,L,18,1,1,1.0,0,0,0.0,1,4,0.25,2,6,8,0,0,2,1,6,3,,0
41989,246,0048900017,"MAY 01, 1990",MIL vs. CHI,W,25,1,6,0.167,0,0,,1,2,0.5,0,2,2,0,0,0,0,4,3,,0
41989,246,0048900014,"APR 29, 1990",MIL @ CHI,L,34,6,7,0.857,0,0,,2,4,0.5,4,6,10,0,1,1,1,6,14,,0
41989,246,0048900007,"APR 27, 1990",MIL @ CHI,L,24,5,5,1.0,0,0,,3,4,0.75,0,4,4,0,0,1,2,3,13,,0
41994,246,0049400020,"MAY 02, 1995",ATL vs. IND,L,18,1,2,0.5,0,0,0.0,1,2,0.5,1,7,8,2,1,0,0,5,3,,0
41994,246,0049400010,"APR 29, 1995",ATL @ IND,L,11,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,1,0,3,2,,0
41994,246,0049400004,"APR 27, 1995",ATL @ IND,L,10,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,1,0,1,0,,0
41995,246,0049500051,"MAY 16, 1996",SAN @ UTH,L,10,0,1,0.0,0,0,0.0,1,2,0.5,1,2,3,0,1,0,1,2,1,,0
41995,246,0049500049,"MAY 14, 1996",SAN vs. UTH,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,,0
41995,246,0049500045,"MAY 12, 1996",SAN @ UTH,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,,0
41995,246,0049500042,"MAY 11, 1996",SAN @ UTH,L,11,0,4,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,2,1,0,,0
41995,246,0049500036,"MAY 07, 1996",SAN vs. UTH,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0
41995,246,0049500007,"APR 26, 1996",SAN vs. PHX,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,1,0,0,0,,0
41997,246,0049700020,"APR 28, 1998",ATL vs. CHH,W,4,0,0,0.0,0,0,0.0,0,2,0.0,0,2,2,0,0,1,1,1,0,-4,0
42011,202341,0041100313,"MAY 31, 2012",SAS @ OKC,L,16,1,2,0.5,1,2,0.5,1,2,0.5,0,3,3,1,0,0,0,0,4,6,0
42011,202341,0041100312,"MAY 29, 2012",SAS vs. OKC,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0
42011,202341,0041100222,"MAY 17, 2012",SAS vs. LAC,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
42011,202341,0041100221,"MAY 15, 2012",SAS vs. LAC,W,1,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,1,3,-1,0
42011,202341,0041100144,"MAY 07, 2012",SAS @ UTA,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0
42011,202341,0041100143,"MAY 05, 2012",SAS @ UTA,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
42011,202341,0041100142,"MAY 02, 2012",SAS vs. UTA,W,10,2,5,0.4,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,0,4,-5,0
42011,202341,0041100141,"APR 29, 2012",SAS vs. UTA,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0
42012,202341,0041200146,"MAY 03, 2013",HOU vs. OKC,L,10,1,3,0.333,0,1,0.0,0,0,0.0,1,3,4,0,0,0,0,1,2,-16,0
42012,202341,0041200141,"APR 21, 2013",HOU @ OKC,L,8,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,4,1
41975,76040,0047500402,"MAY 27, 1976",BOS vs. PHX,W,1,1,2,0.5,,,,0,0,,1,0,1,1,0,0,,0,2,,0
41975,76040,0047500304,"MAY 14, 1976",BOS @ CLE,L,0,0,,,,,,0,0,0.0,,,,,,,,,0,,0
41975,76040,0047500301,"MAY 06, 1976",BOS vs. CLE,W,0,0,,,,,,0,0,0.0,,,,,,,,,0,,0
41975,76040,0047500205,"APR 30, 1976",BOS vs. BUF,W,0,0,,,,,,0,0,0.0,,,,,,,,,0,,0
42015,1626147,0041500165,"APR 25, 2016",DAL @ OKC,L,24,5,10,0.5,2,5,0.4,2,4,0.5,3,1,4,1,3,1,1,4,14,-8,1
42015,1626147,0041500164,"APR 23, 2016",DAL vs. OKC,L,19,4,8,0.5,1,4,0.25,1,2,0.5,3,4,7,2,0,0,2,3,10,8,1
42015,1626147,0041500163,"APR 21, 2016",DAL vs. OKC,L,19,3,8,0.375,1,4,0.25,5,6,0.833,0,1,1,1,0,1,0,4,12,-8,1
42015,1626147,0041500162,"APR 18, 2016",DAL @ OKC,W,14,3,6,0.5,0,0,0.0,0,0,0.0,3,2,5,1,1,1,1,1,6,-7,1
42015,1626147,0041500161,"APR 16, 2016",DAL @ OKC,L,18,2,5,0.4,0,0,0.0,1,2,0.5,0,3,3,2,0,0,1,0,5,0,1
41991,72,0049100026,"APR 30, 1992",NJN vs. CLE,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0
41991,72,0049100019,"APR 28, 1992",NJN vs. CLE,W,9,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,,0
41991,72,0049100010,"APR 25, 1992",NJN @ CLE,L,12,2,6,0.333,0,0,0.0,2,2,1.0,1,2,3,1,1,0,1,1,6,,0
41993,72,0049300028,"MAY 06, 1994",NJN vs. NYK,L,43,5,14,0.357,1,2,0.5,1,5,0.2,2,3,5,7,3,0,2,2,12,,0
41993,72,0049300023,"MAY 04, 1994",NJN vs. NYK,W,48,5,14,0.357,1,3,0.333,6,6,1.0,0,1,1,11,0,0,1,2,17,,0
41993,72,0049300013,"MAY 01, 1994",NJN @ NYK,L,42,6,15,0.4,0,0,0.0,9,13,0.692,0,1,1,3,3,0,2,5,21,,0
41993,72,0049300008,"APR 29, 1994",NJN @ NYK,L,48,3,11,0.273,1,5,0.2,6,9,0.667,0,5,5,6,3,0,4,2,13,,0
41996,72,0049600032,"MAY 02, 1997",POR vs. LAL,L,42,1,8,0.125,0,4,0.0,4,4,1.0,0,5,5,5,0,1,3,2,6,-4,0
41996,72,0049600024,"APR 30, 1997",POR vs. LAL,W,41,9,11,0.818,3,4,0.75,9,10,0.9,1,4,5,5,2,0,2,3,30,9,0
41996,72,0049600013,"APR 27, 1997",POR @ LAL,L,42,7,15,0.466,1,5,0.2,3,3,1.0,1,3,4,7,3,0,5,2,18,-17,0
41996,72,0049600008,"APR 25, 1997",POR @ LAL,L,42,5,12,0.416,1,6,0.166,3,3,1.0,0,3,3,2,2,0,1,3,14,-15,0
42001,72,0040100306,"MAY 31, 2002",BOS vs. NJN,L,41,8,14,0.571,0,0,0.0,2,3,0.667,1,5,6,7,0,0,2,4,18,-2,0
42001,72,0040100305,"MAY 29, 2002",BOS @ NJN,L,34,4,13,0.308,0,0,0.0,0,0,0.0,1,1,2,6,1,0,1,5,8,-6,0
42001,72,0040100304,"MAY 27, 2002",BOS vs. NJN,L,38,5,16,0.313,0,0,0.0,1,2,0.5,3,3,6,3,0,0,0,5,11,-2,0
42001,72,0040100303,"MAY 25, 2002",BOS vs. NJN,W,38,6,13,0.462,0,0,0.0,3,4,0.75,1,1,2,3,2,0,2,2,15,19,0
42001,72,0040100302,"MAY 21, 2002",BOS @ NJN,W,34,4,11,0.364,0,0,0.0,4,5,0.8,1,3,4,7,1,0,1,4,12,3,0
42001,72,0040100301,"MAY 19, 2002",BOS @ NJN,L,38,5,13,0.385,0,0,0.0,2,2,1.0,0,4,4,6,3,0,2,3,12,-6,0
42001,72,0040100215,"MAY 14, 2002",BOS @ DET,W,39,8,18,0.444,0,0,0.0,1,1,1.0,0,2,2,6,2,0,3,3,17,11,0
42001,72,0040100214,"MAY 12, 2002",BOS vs. DET,W,29,3,10,0.3,0,0,0.0,1,1,1.0,1,1,2,5,2,0,0,4,7,10,0
42001,72,0040100213,"MAY 10, 2002",BOS vs. DET,W,36,7,15,0.467,0,0,0.0,3,3,1.0,1,4,5,3,2,0,4,5,17,1,0
42001,72,0040100212,"MAY 08, 2002",BOS @ DET,W,40,4,13,0.308,0,0,0.0,3,4,0.75,2,5,7,5,0,0,2,3,11,3,0
42001,72,0040100211,"MAY 05, 2002",BOS @ DET,L,37,7,16,0.438,0,0,0.0,3,3,1.0,0,2,2,3,2,0,3,4,17,-10,0
42001,72,0040100125,"MAY 03, 2002",BOS vs. PHI,W,24,4,11,0.364,0,0,0.0,0,1,0.0,1,1,2,2,1,0,1,2,8,28,0
42001,72,0040100124,"MAY 01, 2002",BOS @ PHI,L,38,6,13,0.462,0,0,0.0,0,0,0.0,0,1,1,8,1,0,1,2,12,-1,0
42001,72,0040100123,"APR 28, 2002",BOS @ PHI,L,36,4,6,0.667,0,0,0.0,3,4,0.75,0,0,0,4,1,0,3,6,11,2,0
42001,72,0040100122,"APR 25, 2002",BOS vs. PHI,W,33,5,13,0.385,0,0,0.0,2,2,1.0,1,1,2,3,2,0,1,3,12,2,0
42001,72,0040100121,"APR 21, 2002",BOS vs. PHI,W,24,2,2,1.0,0,0,0.0,0,0,0.0,0,3,3,5,1,0,2,3,4,3,0
42002,72,0040200136,"MAY 02, 2003",NOH vs. PHI,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,2,0
42002,72,0040200134,"APR 28, 2003",NOH vs. PHI,L,13,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,3,0,0,1,2,2,-5,0
42002,72,0040200133,"APR 26, 2003",NOH vs. PHI,W,19,2,7,0.286,0,0,0.0,3,3,1.0,0,0,0,3,2,0,1,2,7,13,0
42002,72,0040200132,"APR 23, 2003",NOH @ PHI,L,10,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,1,0,0,-12,0
42002,72,0040200131,"APR 20, 2003",NOH @ PHI,L,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,1,2,1,0
42003,72,0040300306,"JUN 01, 2004",IND @ DET,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,3,1,0,-7,0
42003,72,0040300304,"MAY 28, 2004",IND @ DET,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,0
42003,72,0040300202,"MAY 08, 2004",IND vs. MIA,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-11,0
42003,72,0040300103,"APR 23, 2004",IND @ BOS,W,6,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,4,0,0
42015,203937,0041500236,"MAY 12, 2016",SAS @ OKC,L,15,2,4,0.5,0,0,0.0,2,2,1.0,0,1,1,0,0,0,1,0,6,-7,1
42015,203937,0041500235,"MAY 10, 2016",SAS vs. OKC,L,9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-12,1
42015,203937,0041500234,"MAY 08, 2016",SAS @ OKC,L,6,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,3,0,0,1,2,4,1
42015,203937,0041500233,"MAY 06, 2016",SAS @ OKC,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7,1
42015,203937,0041500232,"MAY 02, 2016",SAS vs. OKC,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-5,1
42015,203937,0041500231,"APR 30, 2016",SAS vs. OKC,W,23,1,5,0.2,0,1,0.0,0,0,0.0,1,6,7,2,2,1,0,2,2,1,1
42015,203937,0041500154,"APR 24, 2016",SAS @ MEM,W,21,2,6,0.333,1,2,0.5,0,0,0.0,0,4,4,3,0,0,1,1,5,3,1
42015,203937,0041500153,"APR 22, 2016",SAS @ MEM,W,14,2,2,1.0,0,0,0.0,0,1,0.0,0,2,2,1,0,0,1,2,4,0,1
42015,203937,0041500152,"APR 19, 2016",SAS vs. MEM,W,18,0,4,0.0,0,0,0.0,4,4,1.0,0,7,7,0,0,1,1,0,4,8,1
42015,203937,0041500151,"APR 17, 2016",SAS vs. MEM,W,15,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,1,1,0,3,0,10,1
41983,76043,0048300059,"MAY 10, 1984",UTH @ PHX,L,0,2,2,1.0,0,,,0,0,0.0,,,,,,,,,4,,0
41983,76043,0048300056,"MAY 08, 1984",UTH vs. PHX,W,0,0,1,0.0,0,,,0,0,0.0,,,,,,,,,0,,0
41983,76043,0048300024,"APR 22, 1984",UTH @ DEN,L,0,1,2,0.5,0,,,0,0,0.0,,,,,,,,,2,,0
41983,76043,0048300012,"APR 19, 1984",UTH vs. DEN,L,0,1,2,0.5,1,,,0,0,0.0,,,,,,,,,3,,0
41983,76043,0048300003,"APR 17, 1984",UTH vs. DEN,W,0,1,1,0.0,0,,,0,0,0.0,,,,,,,,,2,,0
41993,98,0049300018,"MAY 02, 1994",ORL @ IND,L,39,2,9,0.222,1,4,0.25,3,4,0.75,0,2,2,3,2,1,1,4,8,,0
41993,98,0049300012,"APR 30, 1994",ORL vs. IND,L,40,7,11,0.636,4,6,0.667,4,6,0.667,0,2,2,5,3,1,2,3,22,,0
41993,98,0049300001,"APR 28, 1994",ORL vs. IND,L,41,4,14,0.286,3,10,0.3,2,2,1.0,2,4,6,2,0,0,2,1,13,,0
41994,98,0049400073,"JUN 14, 1995",ORL @ HOU,L,31,1,5,0.2,1,4,0.25,1,2,0.5,2,5,7,4,3,0,0,4,4,,0
41994,98,0049400072,"JUN 11, 1995",ORL @ HOU,L,37,4,14,0.286,4,12,0.333,0,0,,0,10,10,3,0,0,0,3,12,,0
41994,98,0049400071,"JUN 09, 1995",ORL vs. HOU,L,43,4,13,0.308,1,5,0.2,2,4,0.5,1,5,6,5,2,1,2,2,11,,0
41994,98,0049400070,"JUN 07, 1995",ORL vs. HOU,L,50,9,18,0.5,4,10,0.4,0,4,0.0,3,8,11,5,3,1,2,0,22,,0
41994,98,0049400069,"JUN 04, 1995",ORL vs. IND,W,38,4,10,0.4,2,6,0.333,2,4,0.5,0,3,3,7,3,1,1,4,12,,0
41994,98,0049400068,"JUN 02, 1995",ORL @ IND,L,30,5,9,0.556,1,1,1.0,1,2,0.5,0,3,3,5,0,0,2,2,12,,0
41994,98,0049400066,"MAY 31, 1995",ORL vs. IND,W,38,8,11,0.727,2,3,0.667,1,1,1.0,2,2,4,3,1,0,2,1,19,,0
41994,98,0049400064,"MAY 29, 1995",ORL @ IND,L,44,4,10,0.4,1,5,0.2,3,3,1.0,0,4,4,2,1,2,2,3,12,,0
41994,98,0049400062,"MAY 27, 1995",ORL @ IND,L,42,4,10,0.4,2,5,0.4,0,0,0.0,1,3,4,3,1,0,1,2,10,,0
41994,98,0049400060,"MAY 25, 1995",ORL vs. IND,W,37,6,11,0.545,2,6,0.333,3,4,0.75,1,5,6,4,0,1,2,3,17,,0
41994,98,0049400058,"MAY 23, 1995",ORL vs. IND,W,38,6,11,0.545,3,6,0.5,1,2,0.5,0,1,1,2,0,2,2,1,16,,0
41994,98,0049400052,"MAY 18, 1995",ORL @ CHI,W,39,6,13,0.462,4,6,0.667,2,2,1.0,0,4,4,0,1,0,2,4,18,,0
41994,98,0049400048,"MAY 16, 1995",ORL vs. CHI,W,41,2,9,0.222,0,4,0.0,0,0,0.0,0,3,3,3,2,1,0,1,4,,0
41994,98,0049400044,"MAY 14, 1995",ORL @ CHI,L,39,2,7,0.286,1,1,1.0,6,8,0.75,2,4,6,3,1,0,5,2,11,,0
41994,98,0049400041,"MAY 12, 1995",ORL @ CHI,W,43,7,13,0.538,3,6,0.5,5,6,0.833,2,4,6,1,3,0,0,1,22,,0
41994,98,0049400037,"MAY 10, 1995",ORL vs. CHI,L,45,6,14,0.429,1,6,0.167,3,5,0.6,1,4,5,5,2,0,2,3,16,,0
41994,98,0049400033,"MAY 07, 1995",ORL vs. CHI,W,40,8,14,0.571,3,6,0.5,1,1,1.0,0,2,2,2,1,0,1,2,20,,0
41994,98,0049400029,"MAY 05, 1995",ORL @ BOS,W,28,3,5,0.6,1,1,1.0,1,2,0.5,1,2,3,2,3,1,1,4,8,,0
41994,98,0049400024,"MAY 03, 1995",ORL @ BOS,W,43,9,17,0.529,2,4,0.5,4,6,0.667,0,4,4,1,3,0,0,2,24,,0
41994,98,0049400013,"APR 30, 1995",ORL vs. BOS,L,37,4,16,0.25,0,4,0.0,0,0,0.0,3,2,5,2,1,0,2,3,8,,0
41994,98,0049400006,"APR 28, 1995",ORL vs. BOS,W,31,5,9,0.556,3,6,0.5,7,7,1.0,2,1,3,3,2,0,1,2,20,,0
41995,98,0049500057,"MAY 25, 1996",ORL vs. CHI,L,40,6,11,0.545,2,4,0.5,0,2,0.0,2,5,7,0,4,0,3,2,14,,0
41995,98,0049500055,"MAY 21, 1996",ORL @ CHI,L,42,3,11,0.273,1,7,0.143,2,3,0.667,1,3,4,0,1,0,4,4,9,,0
41995,98,0049500053,"MAY 19, 1996",ORL @ CHI,L,30,0,7,0.0,0,4,0.0,2,6,0.333,1,4,5,2,1,0,1,1,2,,0
41995,98,0049500050,"MAY 15, 1996",ORL vs. ATL,W,42,7,15,0.467,2,8,0.25,0,2,0.0,0,5,5,1,3,1,1,2,16,,0
41995,98,0049500047,"MAY 13, 1996",ORL @ ATL,L,36,2,9,0.222,1,6,0.167,0,0,0.0,2,3,5,2,0,1,0,3,5,,0
41995,98,0049500046,"MAY 12, 1996",ORL @ ATL,W,40,7,16,0.438,2,8,0.25,2,4,0.5,3,3,6,1,0,1,3,4,18,,0
41995,98,0049500040,"MAY 10, 1996",ORL vs. ATL,W,31,6,11,0.545,2,4,0.5,8,8,1.0,1,2,3,5,6,0,2,1,22,,0
41995,98,0049500037,"MAY 08, 1996",ORL vs. ATL,W,41,8,16,0.5,2,7,0.286,3,3,1.0,0,4,4,4,3,0,2,1,21,,0
41995,98,0049500021,"APR 30, 1996",ORL @ DET,W,41,7,14,0.5,2,5,0.4,6,10,0.6,3,4,7,1,1,0,1,3,22,,0
41995,98,0049500014,"APR 28, 1996",ORL vs. DET,W,38,5,10,0.5,4,8,0.5,1,2,0.5,2,4,6,4,1,1,1,0,15,,0
41995,98,0049500006,"APR 26, 1996",ORL vs. DET,W,37,4,7,0.571,0,2,0.0,4,5,0.8,1,2,3,1,1,1,3,1,12,,0
41996,98,0049600036,"MAY 04, 1997",ORL @ MIA,L,23,4,7,0.571,3,6,0.5,0,0,0.0,0,5,5,0,1,1,1,4,11,5,0
41996,98,0049600026,"MAY 01, 1997",ORL vs. MIA,W,19,1,4,0.25,0,1,0.0,0,0,0.0,0,3,3,1,0,1,0,1,2,-4,0
41996,98,0049600019,"APR 29, 1997",ORL vs. MIA,W,35,1,7,0.142,0,5,0.0,0,0,0.0,0,6,6,1,1,3,2,2,2,11,0
41996,98,0049600012,"APR 27, 1997",ORL @ MIA,L,21,2,6,0.333,1,2,0.5,0,2,0.0,0,3,3,0,1,1,3,1,5,-15,0
41996,98,0049600002,"APR 24, 1997",ORL @ MIA,L,30,4,12,0.333,0,1,0.0,0,0,0.0,3,9,12,1,0,3,0,0,8,-22,0
41998,98,0049800030,"MAY 15, 1999",ORL @ PHI,L,43,10,26,0.384,4,13,0.307,5,7,0.714,3,2,5,3,3,0,4,6,29,-7,0
41998,98,0049800021,"MAY 13, 1999",ORL @ PHI,L,35,8,19,0.421,4,11,0.363,3,4,0.75,1,7,8,2,2,0,3,1,23,-10,0
41998,98,0049800013,"MAY 11, 1999",ORL vs. PHI,W,38,5,12,0.416,1,6,0.166,2,2,1.0,0,8,8,0,2,0,3,2,13,14,0
41998,98,0049800005,"MAY 09, 1999",ORL vs. PHI,L,33,6,22,0.272,2,12,0.166,4,6,0.666,3,3,6,4,2,0,0,3,18,-10,0
41999,98,0049900039,"MAY 05, 2000",SAC @ LAL,L,23,1,6,0.166,1,2,0.5,0,0,0.0,0,2,2,1,0,1,0,1,3,-23,0
41999,98,0049900028,"MAY 02, 2000",SAC vs. LAL,W,27,3,7,0.428,3,7,0.428,2,2,1.0,0,5,5,0,0,0,0,2,11,8,0
41999,98,0049900024,"APR 30, 2000",SAC vs. LAL,W,24,2,6,0.333,1,4,0.25,0,0,0.0,0,2,2,1,0,0,2,1,5,0,0
41999,98,0049900016,"APR 27, 2000",SAC @ LAL,L,20,1,5,0.2,0,1,0.0,4,4,1.0,0,3,3,0,0,0,1,2,6,-18,0
41999,98,0049900007,"APR 23, 2000",SAC @ LAL,L,34,4,10,0.4,2,6,0.333,1,2,0.5,4,1,5,0,1,2,1,3,11,-3,0
41983,76045,0048300032,"APR 26, 1984",DEN @ UTH,L,0,2,2,1.0,0,,,0,0,0.0,,,,,,,,,4,,0
41983,76045,0048300024,"APR 22, 1984",DEN vs. UTH,W,0,2,3,0.667,0,,,0,0,0.0,,,,,,,,,4,,0
41983,76045,0048300012,"APR 19, 1984",DEN @ UTH,W,0,0,6,0.0,0,,,3,4,0.75,,,,,,,,,3,,0
41983,76045,0048300003,"APR 17, 1984",DEN @ UTH,L,0,2,4,0.5,0,,,1,2,0.5,,,,,,,,,5,,0
41986,76045,0048600052,"MAY 14, 1987",HOU @ SEA,L,1,0,1,0.0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,,0
41986,76045,0048600043,"MAY 09, 1987",HOU @ SEA,L,1,1,2,0.5,1,2,,0,0,0.0,0,0,0,0,0,0,0,1,3,,0
41986,76045,0048600039,"MAY 07, 1987",HOU @ SEA,W,1,0,0,0.0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,,0
41986,76045,0048600026,"APR 30, 1987",HOU vs. POR,W,1,0,0,0.0,0,0,,0,0,0.0,0,0,0,0,0,0,1,0,0,,0
41986,76045,0048600012,"APR 26, 1987",HOU @ POR,L,1,0,0,0.0,0,0,,2,2,1.0,1,0,1,0,0,0,0,0,2,,0
41987,76045,0048700031,"MAY 06, 1988",POR @ UTH,L,24,2,5,0.4,1,3,,4,4,1.0,1,4,5,0,0,0,1,5,9,,0
41987,76045,0048700024,"MAY 04, 1988",POR @ UTH,L,18,3,6,0.5,3,6,,0,0,0.0,2,2,4,1,0,1,0,3,9,,0
41987,76045,0048700009,"APR 30, 1988",POR vs. UTH,L,21,6,13,0.462,2,5,,0,0,0.0,2,2,4,0,2,0,1,3,14,,0
41988,76045,0048800023,"MAY 03, 1989",POR vs. LAL,L,16,0,1,0.0,0,1,,0,0,0.0,0,0,0,0,0,1,0,1,0,,0
41988,76045,0048800014,"APR 30, 1989",POR @ LAL,L,3,0,1,0.0,0,1,,0,0,0.0,0,0,0,1,0,0,0,0,0,,0
41988,76045,0048800001,"APR 27, 1989",POR @ LAL,L,16,2,4,0.5,1,2,,0,0,0.0,0,3,3,3,0,0,0,1,5,,0
41984,76046,0048400104,"APR 25, 1985",CLE vs. BOS,L,7,0,2,0.0,0,0,,0,0,0.0,1,1,2,0,0,0,0,0,0,,0
41984,76046,0048400103,"APR 23, 1985",CLE vs. BOS,W,2,0,1,0.0,0,0,,0,0,0.0,0,1,1,0,0,0,0,0,0,,0
41986,76046,0048600029,"MAY 01, 1987",IND vs. ATL,L,3,0,0,0.0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,,0
41986,76046,0048600024,"APR 29, 1987",IND vs. ATL,W,4,0,1,0.0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,,0
41986,76046,0048600014,"APR 26, 1987",IND @ ATL,L,9,0,1,0.0,0,0,,0,0,0.0,1,1,2,0,0,0,0,1,0,,0
41986,76046,0048600008,"APR 24, 1987",IND @ ATL,L,8,2,2,1.0,0,0,,0,0,0.0,1,0,1,0,0,0,0,1,4,,0
41988,76046,0048800018,"MAY 02, 1989",PHL vs. NYK,L,41,4,11,0.364,0,0,,2,2,1.0,2,5,7,6,0,2,2,4,10,,0
41988,76046,0048800011,"APR 29, 1989",PHL @ NYK,L,33,12,20,0.6,0,1,0.0,2,3,0.667,3,2,5,4,1,0,0,3,26,,0
